task_id,robot_id,zone_id,assigned_at,started_at,completed_at,task_type,priority,status,items_count,distance_m,time_taken_min,efficiency_score,reassignment_count,order_id,batch_id,aisle_number,rack_level,weight_total_kg,error_flag
46952263,493013,208994,2026-01-28 07:30:18,2026-01-28 08:22:18,2026-01-28 10:25:18,Dropoff,4,Completed,165,56.48,123,0.371,2,32793733,2926886,40,3,119.22,0
70794534,405699,217119,2023-09-08 11:04:15,2023-09-08 12:22:15,2023-09-08 17:12:15,Putaway,2,Completed,432,2.94,290,0.718,0,34133945,2725026,21,1,72.87,0
85577909,408999,241320,2025-12-11 01:52:38,2025-12-11 02:30:38,2025-12-11 07:18:38,Putaway,3,Completed,238,145.0,288,0.703,0,12676192,6703148,40,5,20.67,0
15425595,424502,225644,2025-11-21 10:53:24,2025-11-21 11:35:24,2025-11-21 16:34:24,Transfer,4,Completed,99,116.75,299,0.846,0,59328897,9805910,10,3,85.28,0
11495003,461837,247949,2024-09-23 21:58:31,2024-09-23 23:34:31,2024-09-24 05:51:31,Transfer,5,Completed,247,2.54,377,0.637,0,68374276,7134348,37,2,20.24,0
72629036,464636,240291,2025-11-08 11:36:56,2025-11-08 13:27:56,2025-11-08 14:47:56,Cycle Count,4,Completed,407,6.15,80,0.819,0,14659281,1144880,30,3,17.18,0
29889523,432796,219630,2025-04-27 06:57:53,2025-04-27 07:04:53,2025-04-27 09:50:53,Dropoff,2,Completed,107,147.97,166,0.647,0,29850484,5219968,41,2,82.26,0
72042868,403798,235321,2026-04-03 07:35:16,2026-04-03 08:19:16,2026-04-03 10:57:16,Sort,4,Completed,283,167.7,158,0.369,1,89180217,3922197,30,7,2.83,0
21373095,441855,210830,2023-06-14 15:07:18,2023-06-14 15:30:18,2023-06-14 16:22:18,Pickup,3,Completed,395,17.16,52,0.961,0,78887380,3329628,48,5,5.07,0
96943026,463487,246274,2026-01-05 06:38:36,2026-01-05 07:32:36,2026-01-05 15:30:36,Pickup,2,In Progress,230,120.83,478,0.705,0,71887755,8165801,22,7,30.8,0
28954302,430610,245938,2024-06-30 09:15:04,2024-06-30 09:41:04,2024-06-30 12:42:04,Pickup,2,Completed,50,9.21,181,0.856,0,22151116,3937403,31,4,27.66,0
21771680,427382,217505,2026-01-09 13:39:17,2026-01-09 13:54:17,2026-01-09 15:36:17,Consolidate,1,Completed,313,75.35,102,0.472,0,90081444,6768073,43,1,45.11,0
77971062,443800,217505,2024-08-15 03:09:08,2024-08-15 03:56:08,2024-08-15 10:43:08,Dropoff,4,Completed,452,0.9,407,0.601,2,54897605,2250262,45,4,9.84,1
56043912,459528,242832,2024-06-15 15:49:31,2024-06-15 16:24:31,2024-06-15 16:57:31,Putaway,4,Completed,225,5.97,33,0.32,0,22062649,9418133,21,7,28.62,0
35253501,489445,238978,2023-09-23 00:40:44,2023-09-23 02:23:44,2023-09-23 03:53:44,Pickup,3,In Progress,302,76.22,90,0.713,0,89609012,1101510,44,6,51.28,0
95931910,436371,238978,2025-08-19 07:00:26,2025-08-19 07:47:26,2025-08-19 14:06:26,Pickup,2,Completed,251,9.94,379,0.344,0,95293717,9487431,39,1,6.16,0
70422402,402785,216408,2023-07-21 17:00:19,2023-07-21 18:08:19,2023-07-22 01:40:19,Sort,3,Cancelled,431,165.65,452,0.817,0,82717058,2344693,44,1,5.57,0
44309589,427382,241320,2025-10-04 19:02:52,2025-10-04 19:27:52,2025-10-04 21:48:52,Putaway,3,Completed,188,23.49,141,0.426,0,71421371,9291397,42,3,14.29,0
40079014,405699,225896,2023-04-11 09:26:00,2023-04-11 10:49:00,2023-04-11 11:34:00,Sort,2,Completed,493,58.76,45,0.614,1,76829159,9145600,13,7,68.69,0
97940590,461837,203407,2025-07-06 02:33:48,2025-07-06 04:05:48,2025-07-06 11:25:48,Transfer,2,Partial,402,4.63,440,0.451,0,89823644,3112650,10,4,8.98,0
85107456,482635,205969,2024-07-19 11:55:53,2024-07-19 12:29:53,2024-07-19 19:50:53,Pickup,1,Completed,217,149.82,441,0.76,0,32034396,6691451,28,5,29.95,0
66999759,408999,205969,2023-10-27 13:30:39,2023-10-27 14:31:39,2023-10-27 20:03:39,Cycle Count,2,Completed,227,138.28,332,0.731,2,48422446,9924165,7,6,40.59,0
54448552,489133,244872,2025-05-15 19:11:34,2025-05-15 20:36:34,2025-05-15 20:38:34,Transfer,3,Completed,273,139.87,2,0.61,0,97521757,6588200,31,5,41.41,0
22024714,402785,219630,2024-05-08 15:12:20,2024-05-08 15:12:20,2024-05-08 21:58:20,Cycle Count,2,Failed,455,71.58,406,0.707,0,12453866,7431297,49,5,11.97,0
82966718,474653,216408,2023-10-13 03:16:43,2023-10-13 03:50:43,2023-10-13 05:08:43,Pickup,5,Completed,89,286.72,78,0.995,0,27707617,2066741,1,6,113.1,0
39961484,436371,225644,2024-04-29 21:31:15,2024-04-29 21:45:15,2024-04-29 23:35:15,Pickup,2,Completed,130,61.12,110,0.532,1,88680869,9983422,4,2,23.55,0
69636095,402023,205969,2025-12-31 16:34:39,2025-12-31 17:09:39,2025-12-31 20:13:39,Sort,4,Failed,85,137.39,184,0.975,0,52923095,6327057,17,5,17.22,0
68483663,427382,210770,2023-03-30 17:57:41,2023-03-30 18:47:41,2023-03-31 00:57:41,Pickup,2,Completed,423,13.17,370,0.665,0,39282674,5505326,35,3,8.26,1
98913005,489133,219630,2024-01-12 14:56:34,2024-01-12 16:35:34,2024-01-12 20:53:34,Dropoff,1,Completed,485,20.1,258,0.636,0,70117573,7533284,49,6,11.23,0
96995887,413972,220452,2024-04-29 05:03:14,2024-04-29 05:22:14,2024-04-29 12:08:14,Pickup,2,Completed,33,81.65,406,0.439,1,75625878,4435057,6,1,17.08,0
65583377,411586,216408,2023-06-22 22:02:41,2023-06-22 23:15:41,2023-06-23 01:49:41,Pickup,4,Completed,134,54.31,154,0.72,0,40667522,2253439,9,1,73.1,1
64868345,402785,206925,2025-04-10 05:40:48,2025-04-10 06:40:48,2025-04-10 09:44:48,Pickup,4,Completed,76,35.1,184,0.336,0,73329314,1026982,21,4,32.96,0
59946474,405424,237363,2023-02-27 03:20:09,2023-02-27 04:10:09,2023-02-27 10:36:09,Replenish,3,Completed,255,80.05,386,0.456,0,15899036,1479686,30,3,12.81,1
26038781,434763,205969,2024-06-01 03:10:24,2024-06-01 04:59:24,2024-06-01 10:44:24,Pickup,4,Cancelled,428,100.91,345,0.561,0,53344893,4126059,30,3,12.12,0
43186058,474653,244872,2023-04-26 22:43:13,2023-04-26 23:04:13,2023-04-27 00:41:13,Sort,4,In Progress,336,93.48,97,0.576,0,19791657,3748501,6,3,1.83,0
99043697,425869,209294,2023-12-23 07:50:58,2023-12-23 08:30:58,2023-12-23 12:37:58,Replenish,2,Completed,110,57.48,247,0.352,0,24765584,7750867,46,7,18.46,0
39908972,408999,235198,2025-12-25 12:21:57,2025-12-25 13:16:57,2025-12-25 16:39:57,Dropoff,4,Completed,403,92.2,203,0.849,0,79869816,3170517,44,3,3.13,1
29341724,403798,210830,2025-06-08 00:20:51,2025-06-08 01:29:51,2025-06-08 02:02:51,Sort,2,Completed,27,270.07,33,0.46,0,96572007,4362909,5,1,8.09,0
19613887,458441,210770,2024-04-27 06:19:41,2024-04-27 08:07:41,2024-04-27 12:19:41,Sort,3,Completed,379,23.54,252,0.84,0,40857178,8493825,16,5,53.97,0
70806542,429290,244872,2026-04-13 04:43:38,2026-04-13 06:18:38,2026-04-13 13:03:38,Pickup,5,Cancelled,8,18.46,405,0.363,0,81469985,9445530,3,2,19.86,1
27105362,417867,244872,2023-04-30 07:39:49,2023-04-30 09:21:49,2023-04-30 15:11:49,Dropoff,3,Completed,90,71.19,350,0.456,1,63825641,2650971,49,1,33.83,0
90573927,492624,238978,2023-03-01 23:27:35,2023-03-01 23:43:35,2023-03-02 03:31:35,Sort,3,Completed,104,109.45,228,0.548,0,84531836,7751162,11,1,33.73,0
97635492,425202,235321,2025-10-14 04:14:46,2025-10-14 04:39:46,2025-10-14 07:15:46,Cycle Count,2,Partial,278,87.91,156,0.883,0,18548474,2600916,8,5,6.49,0
66535764,493771,217119,2023-04-09 22:55:12,2023-04-09 23:47:12,2023-04-10 01:16:12,Dropoff,4,Completed,489,33.68,89,0.743,0,46220960,5458566,37,6,9.79,0
62013550,427382,214068,2023-04-01 00:56:08,2023-04-01 01:42:08,2023-04-01 03:08:08,Pickup,5,Cancelled,280,5.28,86,0.694,0,71581883,9651116,11,4,2.78,0
69304495,493013,241320,2025-05-22 18:42:44,2025-05-22 19:42:44,2025-05-22 22:44:44,Pickup,3,In Progress,237,118.92,182,0.565,1,13197522,4249987,26,4,8.59,0
15729019,425869,210830,2025-09-13 04:00:11,2025-09-13 04:31:11,2025-09-13 07:22:11,Putaway,2,Partial,366,91.99,171,0.745,0,44196347,7133695,18,2,51.9,0
97443394,405424,249797,2024-03-21 12:58:38,2024-03-21 14:15:38,2024-03-21 18:23:38,Replenish,3,Failed,70,16.6,248,0.631,0,41184629,5917454,15,3,5.81,0
50444497,408999,210830,2025-11-18 16:11:20,2025-11-18 16:32:20,2025-11-18 22:49:20,Dropoff,2,Completed,97,3.63,377,0.727,0,57384121,9022084,5,2,49.81,0
11060123,467263,225896,2023-09-05 16:43:00,2023-09-05 17:40:00,2023-09-05 19:19:00,Sort,4,Completed,287,351.29,99,0.328,0,60383451,3267861,40,6,37.98,0
41374752,473737,212996,2024-10-27 05:02:36,2024-10-27 05:51:36,2024-10-27 08:20:36,Replenish,5,Failed,86,78.03,149,0.735,0,92059127,7028552,14,5,8.53,0
35404532,417035,241320,2023-05-03 12:34:58,2023-05-03 13:27:58,2023-05-03 13:52:58,Cycle Count,3,Partial,90,126.18,25,0.931,0,91573881,7591552,4,6,40.83,0
77436131,469113,207246,2023-10-13 11:07:25,2023-10-13 11:20:25,2023-10-13 12:45:25,Pickup,3,Completed,412,9.91,85,0.668,0,19749449,4527866,9,2,25.71,0
34651394,433576,244872,2024-07-05 22:06:58,2024-07-05 23:30:58,2024-07-06 04:46:58,Sort,3,Completed,89,111.55,316,0.386,0,58808376,9221909,39,2,11.19,0
69185333,480297,203407,2025-05-23 22:01:58,2025-05-23 23:14:58,2025-05-24 04:26:58,Sort,2,Completed,413,234.55,312,0.419,0,36794401,5687184,46,1,26.73,0
22660644,404891,212996,2024-04-27 02:16:07,2024-04-27 03:48:07,2024-04-27 07:58:07,Dropoff,2,Completed,459,83.49,250,0.559,0,67936893,5415381,27,7,8.64,0
50703001,425202,227057,2024-06-29 13:20:16,2024-06-29 14:08:16,2024-06-29 21:41:16,Putaway,4,In Progress,424,38.82,453,0.646,3,11323898,3119298,36,3,9.67,0
38281043,402023,206925,2026-01-21 03:49:30,2026-01-21 04:49:30,2026-01-21 11:42:30,Pickup,5,Completed,140,134.07,413,0.756,0,71248820,6427385,22,1,35.88,0
52693632,405699,206925,2024-04-12 17:10:02,2024-04-12 18:18:02,2024-04-12 20:12:02,Cycle Count,3,Completed,314,89.35,114,0.692,0,31734233,8182159,26,4,8.75,0
25417839,447979,203407,2026-02-24 23:57:44,2026-02-25 01:49:44,2026-02-25 03:23:44,Pickup,3,Completed,103,80.2,94,0.894,0,97046360,1039665,27,5,50.72,0
82158097,424940,205969,2026-02-18 06:22:30,2026-02-18 07:29:30,2026-02-18 07:55:30,Transfer,3,Completed,268,96.15,26,0.674,0,76434026,7356488,7,7,0.54,0
57250077,427382,242742,2024-07-16 08:51:55,2024-07-16 10:24:55,2024-07-16 14:02:55,Dropoff,3,Completed,125,24.99,218,0.407,0,17565285,9800471,47,3,41.9,0
84845430,447801,209294,2024-04-11 07:32:41,2024-04-11 08:48:41,2024-04-11 10:26:41,Sort,3,Completed,280,6.31,98,0.796,1,17436630,3454211,17,7,66.77,0
98219015,480494,244872,2023-06-16 04:16:30,2023-06-16 05:01:30,2023-06-16 12:45:30,Replenish,4,Completed,6,109.0,464,0.402,0,70278445,5102216,22,3,43.58,0
99243681,453225,237363,2024-11-14 03:44:42,2024-11-14 05:16:42,2024-11-14 06:33:42,Replenish,4,Completed,105,208.14,77,0.734,0,81694979,5627864,18,7,43.08,0
81327849,402785,227751,2023-04-30 17:45:43,2023-04-30 17:46:43,2023-04-30 19:31:43,Transfer,2,Failed,17,11.36,105,0.721,0,52643131,3421880,37,4,18.47,0
34817841,496002,216408,2023-09-13 12:28:29,2023-09-13 14:13:29,2023-09-13 18:14:29,Cycle Count,3,Completed,351,116.06,241,0.707,0,78704614,5412145,20,1,5.78,0
93836768,449141,203407,2024-11-12 12:15:00,2024-11-12 13:19:00,2024-11-12 13:38:00,Pickup,3,Partial,191,60.64,19,0.724,0,90393443,5698244,49,5,5.46,0
51862622,467263,203407,2023-08-25 21:46:49,2023-08-25 23:06:49,2023-08-26 06:43:49,Pickup,3,Completed,83,86.06,457,0.512,0,94667266,3380546,46,4,0.31,0
54821077,485327,216408,2023-06-02 06:41:06,2023-06-02 06:46:06,2023-06-02 09:14:06,Putaway,2,Completed,248,73.8,148,0.6,0,51967506,5128860,16,3,50.66,0
35224746,417867,249797,2026-01-13 09:05:26,2026-01-13 10:38:26,2026-01-13 12:13:26,Pickup,4,Completed,113,76.19,95,0.719,0,70292648,6589513,7,7,2.02,0
30079741,445145,212996,2023-06-30 20:17:24,2023-06-30 22:13:24,2023-07-01 04:58:24,Pickup,1,Failed,208,20.4,405,0.533,0,27187543,8139380,21,3,35.39,0
37768615,474583,206925,2023-11-25 14:51:16,2023-11-25 16:31:16,2023-11-25 18:31:16,Dropoff,3,Completed,309,51.76,120,0.752,0,79872991,3545860,14,1,1.01,0
35452569,489925,205969,2023-01-08 12:27:13,2023-01-08 14:26:13,2023-01-08 21:33:13,Cycle Count,3,Completed,109,104.46,427,0.365,0,81728241,5987749,37,1,3.08,0
80176090,432796,206937,2024-08-25 01:00:20,2024-08-25 01:25:20,2024-08-25 09:01:20,Putaway,3,Completed,396,62.37,456,0.926,0,56316925,1836111,49,1,57.22,0
37968168,429174,244872,2023-10-19 02:22:08,2023-10-19 02:58:08,2023-10-19 04:34:08,Pickup,4,Completed,131,123.5,96,0.825,0,49096824,5541698,42,1,14.14,0
65532016,496002,225896,2024-10-13 14:29:42,2024-10-13 14:37:42,2024-10-13 17:11:42,Pickup,4,Completed,463,71.48,154,0.612,0,32666837,7162585,26,6,31.51,0
68676477,470249,203407,2023-02-14 02:59:35,2023-02-14 03:03:35,2023-02-14 06:36:35,Sort,4,Completed,57,43.36,213,0.346,0,30208507,6327534,5,7,5.25,0
72596665,405699,212996,2025-01-22 18:46:22,2025-01-22 20:25:22,2025-01-22 22:25:22,Dropoff,2,Completed,435,136.16,120,0.915,0,78122101,6681562,24,6,22.49,0
73530107,437920,205969,2025-12-19 23:56:50,2025-12-20 00:12:50,2025-12-20 00:49:50,Cycle Count,5,Partial,393,51.21,37,0.547,0,31920247,2002960,46,4,15.55,0
31035500,409807,235212,2023-06-01 02:13:15,2023-06-01 02:37:15,2023-06-01 05:33:15,Pickup,3,Completed,470,26.2,176,0.909,0,16099778,1523837,43,3,16.03,0
84322637,470249,232907,2024-06-21 23:01:11,2024-06-22 00:30:11,2024-06-22 05:19:11,Pickup,3,Completed,27,174.76,289,0.904,0,95659023,3311362,13,2,7.6,0
23269568,475581,206925,2023-01-21 21:47:43,2023-01-21 22:03:43,2023-01-21 23:27:43,Dropoff,3,Completed,480,176.55,84,0.533,0,71583529,7624081,22,6,7.71,0
89147287,489925,208059,2025-04-12 15:40:56,2025-04-12 17:31:56,2025-04-12 17:41:56,Replenish,4,Partial,73,3.25,10,0.936,0,70402453,8600038,45,3,44.26,0
49258811,424940,246274,2026-01-12 20:31:55,2026-01-12 21:58:55,2026-01-13 02:05:55,Pickup,3,Completed,5,400.03,247,0.747,0,80087781,1634026,9,1,19.49,0
12884084,485327,206937,2023-05-28 08:48:45,2023-05-28 09:09:45,2023-05-28 11:15:45,Dropoff,3,Partial,117,66.45,126,0.608,0,10461268,4430765,16,6,34.24,0
86856540,402785,216408,2025-05-30 16:46:59,2025-05-30 17:48:59,2025-05-31 01:31:59,Pickup,2,Completed,405,301.08,463,0.824,0,64553690,7851413,38,1,5.92,0
63951066,480297,220452,2024-07-14 20:23:47,2024-07-14 20:58:47,2024-07-15 03:39:47,Pickup,4,Completed,268,410.0,401,0.561,0,86593600,1650205,25,1,8.76,0
67433060,417668,225644,2023-02-21 04:28:00,2023-02-21 04:41:00,2023-02-21 08:50:00,Dropoff,3,In Progress,243,75.8,249,0.966,0,84731461,4551707,36,5,3.37,0
63928708,472285,249237,2023-11-17 06:27:00,2023-11-17 08:25:00,2023-11-17 12:53:00,Replenish,3,Completed,459,119.13,268,0.888,0,10718108,1976638,28,7,50.57,0
39629593,417668,241320,2026-01-13 11:17:32,2026-01-13 12:13:32,2026-01-13 20:10:32,Replenish,4,Completed,1,48.45,477,0.813,0,63718028,3484873,47,5,9.14,0
38650627,402785,227013,2023-06-23 16:40:06,2023-06-23 18:01:06,2023-06-23 21:54:06,Transfer,3,Failed,103,71.57,233,0.896,0,42312804,9703060,19,7,63.9,0
61263829,471986,205716,2023-08-20 18:54:53,2023-08-20 19:11:53,2023-08-21 00:48:53,Dropoff,5,Completed,296,149.23,337,0.468,0,90308756,8214045,12,5,96.15,1
38775002,69556,214068,2025-04-15 15:52:17,2025-04-15 17:51:17,2025-04-15 20:59:17,Sort,4,Completed,134,179.42,188,0.379,0,40090948,5702143,2,6,16.95,0
22055029,467263,209294,2025-04-12 00:03:53,2025-04-12 01:01:53,2025-04-12 08:02:53,Transfer,1,Completed,30,105.16,421,0.309,0,84813110,5358372,32,4,35.36,0
72441317,477333,238978,2023-11-24 08:40:38,2023-11-24 10:27:38,2023-11-24 12:38:38,Pickup,4,Completed,159,34.37,131,0.85,0,53309429,6251676,3,3,33.35,0
66177219,405424,235659,2024-06-26 07:44:44,2024-06-26 09:27:44,2024-06-26 14:54:44,Sort,4,Completed,408,7.55,327,0.739,1,15653828,3982788,34,6,21.68,0
15362479,430610,232480,2026-02-02 10:04:31,2026-02-02 11:37:31,2026-02-02 15:37:31,Sort,5,Completed,79,0.49,240,0.41,0,12905385,4859462,23,2,1.83,0
25623139,436371,207246,2024-04-25 18:15:39,2024-04-25 19:26:39,2024-04-25 21:51:39,Cycle Count,4,Failed,15,61.92,145,0.861,2,11830192,1690497,43,7,6.18,0
50731447,496002,215159,2025-08-23 11:33:11,2025-08-23 13:01:11,2025-08-23 14:21:11,Sort,2,Failed,61,18.36,80,0.857,1,53789929,6609438,39,1,25.92,1
47778094,417867,246274,2026-03-16 06:15:22,2026-03-16 08:13:22,2026-03-16 08:27:22,Putaway,3,Completed,364,102.97,14,0.971,0,15004904,6957978,35,1,26.67,0
14727235,492908,242742,2023-10-01 10:14:22,2023-10-01 11:10:22,2023-10-01 17:18:22,Pickup,3,Completed,189,61.26,368,0.456,0,88206243,9652156,21,6,17.72,0
89818040,489445,219630,2023-02-04 16:37:39,2023-02-04 17:07:39,2023-02-04 20:49:39,Sort,3,Completed,115,120.96,222,0.465,0,67414795,7894419,16,3,5.72,0
60881724,417867,205716,2024-05-19 16:03:22,2024-05-19 16:58:22,2024-05-19 17:41:22,Sort,3,Completed,369,129.08,43,0.359,0,78082004,1844848,3,6,3.65,0
86089546,489596,246274,2023-08-28 16:14:25,2023-08-28 16:15:25,2023-08-28 23:40:25,Pickup,4,Completed,77,78.92,445,0.48,0,43551553,5647669,48,6,4.31,0
19873848,458126,205716,2023-06-16 06:18:51,2023-06-16 07:58:51,2023-06-16 14:16:51,Pickup,2,Partial,449,14.89,378,0.416,0,13854888,5392483,26,1,23.84,0
15379850,491598,247949,2023-05-12 04:07:12,2023-05-12 05:35:12,2023-05-12 11:13:12,Sort,3,In Progress,60,101.21,338,0.814,0,88964584,1207704,34,2,11.67,0
79133001,493771,235321,2023-01-30 12:32:01,2023-01-30 13:57:01,2023-01-30 19:56:01,Sort,2,Failed,180,45.51,359,0.376,0,94246519,8851144,26,3,59.9,0
68987465,444499,227013,2024-11-12 05:38:53,2024-11-12 06:46:53,2024-11-12 11:50:53,Pickup,4,Completed,63,88.38,304,0.622,3,69981590,2650609,25,6,6.99,0
89810512,432796,227751,2023-04-10 01:56:12,2023-04-10 02:45:12,2023-04-10 08:00:12,Transfer,2,Completed,283,6.68,315,0.415,0,50514947,3781256,14,2,1.65,0
51856846,445145,240601,2026-04-05 15:53:45,2026-04-05 16:08:45,2026-04-05 18:42:45,Putaway,4,Completed,55,292.92,154,0.541,0,42733062,7230546,20,3,45.92,0
96576741,404891,216408,2026-02-21 03:48:06,2026-02-21 04:40:06,2026-02-21 08:24:06,Pickup,1,Completed,384,393.74,224,0.368,1,79277540,6369773,33,4,24.77,0
41857605,436371,240601,2025-03-13 02:06:57,2025-03-13 02:11:57,2025-03-13 03:19:57,Replenish,1,In Progress,252,31.04,68,0.569,0,74947339,7772772,47,5,5.04,0
86898061,411586,206925,2025-07-13 16:00:48,2025-07-13 17:18:48,2025-07-13 22:13:48,Replenish,2,Cancelled,98,24.44,295,0.443,0,84467588,7087328,19,6,8.51,0
84602988,486697,242742,2025-09-13 02:55:47,2025-09-13 03:16:47,2025-09-13 08:04:47,Sort,4,Completed,232,81.35,288,0.748,0,27829438,8708069,34,3,21.78,0
42152747,409522,249797,2025-11-13 04:57:38,2025-11-13 06:52:38,2025-11-13 12:42:38,Sort,1,Completed,135,89.16,350,0.619,1,86206301,3057483,15,2,34.15,0
25927730,444499,208059,2023-08-28 03:42:24,2023-08-28 05:06:24,2023-08-28 12:39:24,Pickup,4,Failed,366,17.3,453,0.86,0,21278837,3595230,12,2,1.82,0
69463770,464636,211550,2025-03-10 18:55:39,2025-03-10 19:22:39,2025-03-10 22:43:39,Cycle Count,4,Failed,207,1.76,201,0.729,0,21507173,4310765,30,6,3.87,0
67077859,443800,232480,2023-02-03 19:32:23,2023-02-03 20:30:23,2023-02-03 22:31:23,Replenish,3,Completed,330,141.47,121,0.378,0,59952121,6059218,27,2,14.73,1
62568463,402785,245938,2024-07-22 00:30:27,2024-07-22 02:19:27,2024-07-22 09:34:27,Dropoff,3,Completed,370,6.66,435,0.616,0,33546474,4987920,45,6,43.1,0
47491365,445145,235321,2024-04-04 22:54:40,2024-04-05 00:08:40,2024-04-05 07:24:40,Pickup,3,Partial,152,44.39,436,0.581,0,81934540,1305398,7,1,5.53,1
80090608,489925,235212,2023-07-20 16:07:53,2023-07-20 17:22:53,2023-07-21 00:33:53,Pickup,1,Completed,32,89.14,431,0.883,1,89367501,7196415,16,7,64.16,0
17843143,417668,235659,2023-08-29 18:01:01,2023-08-29 18:44:01,2023-08-30 00:48:01,Pickup,3,Completed,480,9.88,364,0.884,2,31086709,5250251,40,6,14.83,0
67985999,464853,237363,2023-05-11 23:37:43,2023-05-11 23:39:43,2023-05-12 02:48:43,Transfer,3,Failed,31,34.64,189,0.329,0,65303692,2899000,20,6,30.62,0
33412011,496760,249237,2023-09-03 23:55:49,2023-09-04 01:11:49,2023-09-04 08:06:49,Transfer,5,Completed,437,92.74,415,0.986,0,61466368,1515348,5,3,24.8,0
66829841,412330,247949,2025-02-03 20:33:50,2025-02-03 21:42:50,2025-02-04 01:32:50,Dropoff,2,Completed,158,6.69,230,0.619,1,48584719,4778036,40,3,12.2,0
31178368,493771,205969,2026-04-14 06:46:01,2026-04-14 07:30:01,2026-04-14 11:27:01,Replenish,3,Completed,374,0.45,237,0.319,0,52394730,1764388,39,1,19.66,0
97583665,481169,240291,2024-08-04 15:03:40,2024-08-04 16:50:40,2024-08-04 20:01:40,Pickup,4,Completed,118,8.53,191,0.682,0,50648393,9078609,47,5,11.28,0
66085927,439871,232907,2023-08-08 06:31:00,2023-08-08 08:10:00,2023-08-08 10:53:00,Cycle Count,1,Partial,16,22.17,163,0.965,0,72291258,4555876,35,3,4.48,0
10061315,472285,238978,2024-07-31 08:20:25,2024-07-31 10:09:25,2024-07-31 10:12:25,Dropoff,5,Completed,431,16.38,3,0.579,1,98527884,8729955,24,2,62.4,0
78909995,403798,207246,2025-01-04 06:47:19,2025-01-04 07:11:19,2025-01-04 13:22:19,Sort,4,Failed,101,27.28,371,0.813,0,49493143,6369208,3,1,41.48,1
63699038,474653,227013,2024-10-08 14:13:16,2024-10-08 14:23:16,2024-10-08 15:38:16,Replenish,3,Failed,76,62.13,75,0.94,0,95024194,9161085,32,2,10.0,0
65178018,480297,227057,2025-05-23 22:18:03,2025-05-23 22:40:03,2025-05-24 02:00:03,Pickup,3,Completed,332,62.9,200,0.516,0,52212830,1187391,13,6,15.09,0
39673323,448716,212996,2025-09-18 19:00:27,2025-09-18 20:58:27,2025-09-19 02:30:27,Cycle Count,2,Partial,253,11.92,332,0.924,0,11356665,3133532,41,3,16.13,0
12570027,441855,209263,2024-05-23 01:15:39,2024-05-23 02:37:39,2024-05-23 09:44:39,Transfer,2,Completed,40,76.61,427,0.828,0,47480820,2008294,36,3,6.87,0
55760919,475581,222099,2025-10-03 06:10:39,2025-10-03 07:49:39,2025-10-03 07:58:39,Sort,3,Completed,169,21.1,9,0.719,0,83607010,8846489,30,6,43.13,0
80492684,405699,246274,2024-12-01 11:11:22,2024-12-01 11:15:22,2024-12-01 16:12:22,Pickup,3,Completed,431,6.68,297,0.689,1,73145406,3659179,45,2,64.5,0
95818964,404891,225644,2023-03-08 00:51:51,2023-03-08 02:08:51,2023-03-08 07:02:51,Pickup,2,Completed,265,65.09,294,0.388,0,88204094,9483206,2,1,12.12,0
35651627,441855,238978,2025-03-08 02:37:13,2025-03-08 03:35:13,2025-03-08 07:00:13,Cycle Count,4,Completed,107,127.27,205,0.461,0,43793164,7169953,11,3,60.02,0
99931920,413972,249797,2025-08-10 11:22:21,2025-08-10 12:19:21,2025-08-10 17:17:21,Replenish,2,Partial,12,48.59,298,0.618,0,43042439,1178926,9,6,4.21,0
48569830,408999,240291,2026-02-02 05:20:15,2026-02-02 07:05:15,2026-02-02 14:46:15,Sort,3,Completed,64,201.23,461,0.324,0,70396016,1969846,40,2,40.4,0
55263867,409522,214068,2025-06-11 10:25:00,2025-06-11 11:31:00,2025-06-11 17:46:00,Dropoff,3,Completed,70,85.56,375,0.56,1,28197734,6090005,9,3,23.81,0
33109091,424940,227013,2026-03-26 22:23:45,2026-03-27 00:19:45,2026-03-27 07:25:45,Dropoff,3,Completed,358,12.62,426,0.735,0,68501556,6929459,38,2,8.58,0
36470768,490633,206925,2026-02-27 20:38:05,2026-02-27 20:57:05,2026-02-28 00:38:05,Putaway,5,Completed,452,140.05,221,0.636,1,17741312,2985633,11,7,60.38,0
