operation_id,robot_id,zone_id,timestamp,operation_type,duration_seconds,items_processed,distance_traveled_m,battery_start_pct,battery_end_pct,avg_speed_mps,payload_weight_kg,success_flag,error_code,shift,operator_id,priority_level,ambient_temp_c,ambient_humidity_pct,collision_count
97974719,282464,205716,2025-05-11 20:28:05,Transport,3157,39,23.36,47,6,1.77,48.49,1,NONE,Night,4374,3,31.4,46,0
17436524,550316,232480,2025-12-04 03:39:13,Inspect,1237,138,49.89,44,22,2.33,46.23,1,TIMEOUT,Afternoon,6054,4,11.9,33,0
54368275,642553,212996,2024-07-23 02:15:45,Pick,3424,185,40.74,61,55,0.56,21.55,1,E002,Afternoon,2716,4,37.8,85,0
58265259,520396,242742,2024-10-23 04:08:32,Pick,3361,41,34.71,97,86,1.1,26.54,1,E001,Morning,1101,3,10.5,85,0
32458134,671347,237363,2023-03-12 20:08:26,Pick,2375,119,11.51,93,89,0.96,45.9,1,NONE,Afternoon,3933,3,23.3,72,0
70513285,371961,232907,2023-12-15 19:07:28,Transport,1512,107,101.58,63,54,0.5,68.15,1,NONE,Night,9641,4,37.9,36,0
42597265,745200,221982,2025-05-30 16:03:20,Charge,3499,9,0.2,36,27,2.51,26.89,1,NONE,Night,9477,3,23.6,61,0
78717479,505346,203407,2023-03-17 08:51:09,Inspect,2065,129,167.88,95,43,2.26,4.4,1,NONE,Morning,1976,4,36.2,36,0
93019865,684861,205716,2024-03-12 19:28:31,Place,690,193,1.44,45,0,3.07,4.96,1,E002,Afternoon,6017,5,39.9,66,0
86827532,206986,235321,2023-06-16 04:28:09,Pick,262,178,2.5,48,27,2.47,20.4,1,NONE,Afternoon,9875,5,20.3,86,0
66943861,747515,205716,2025-11-08 13:16:50,Pick,1921,185,11.26,90,47,2.86,61.68,0,NONE,Afternoon,7814,3,21.3,59,1
74615541,361825,217505,2024-11-13 10:34:03,Place,899,97,45.58,41,29,0.57,40.92,1,NONE,Morning,1203,3,16.4,89,0
87782625,108924,240601,2025-02-22 16:12:37,Transport,2678,142,16.94,56,18,0.32,23.52,1,NONE,Night,3497,3,7.4,32,2
98258229,502320,203407,2025-04-11 09:21:31,Inspect,1982,47,37.36,93,81,1.36,69.51,1,E002,Afternoon,7153,4,33.1,43,0
75167702,757265,216408,2023-09-30 18:11:23,Pick,1741,56,69.54,45,7,0.55,9.48,1,NONE,Night,5606,3,29.8,63,0
92168748,673085,208994,2023-03-02 09:30:33,Idle,1022,186,45.53,69,48,2.71,1.12,1,NONE,Night,7284,2,29.5,81,0
96888730,599125,222099,2023-08-14 15:05:10,Transport,777,58,3.89,22,0,1.57,16.99,0,NONE,Morning,2656,4,6.9,30,1
25830767,238860,249797,2024-01-27 13:05:07,Sort,731,144,80.7,99,49,3.29,9.86,1,E002,Night,7187,5,35.7,57,0
55110704,373554,217119,2024-01-24 00:04:04,Sort,2357,173,46.72,53,33,0.4,4.7,1,NONE,Morning,6065,2,32.1,26,0
42166571,182922,225896,2025-08-08 22:02:22,Sort,2824,125,17.25,73,71,3.32,15.42,1,NONE,Morning,9328,1,6.6,25,0
95491472,515689,217505,2024-01-24 20:15:30,Place,3496,12,34.53,60,41,2.57,8.36,1,E001,Afternoon,2330,4,37.4,37,0
76962556,180325,203407,2023-07-04 01:01:39,Place,2439,190,4.74,54,38,2.83,10.94,0,NONE,Morning,6290,4,10.9,83,0
89730118,523986,211550,2026-03-11 10:09:01,Pick,1888,47,83.95,52,27,1.77,47.71,1,NONE,Night,8518,3,25.3,62,1
41462894,119450,206925,2023-03-01 16:03:40,Pick,2486,198,33.3,21,0,1.34,41.93,1,E001,Morning,7234,3,12.6,47,0
85878501,715329,235198,2023-09-05 18:50:28,Transport,900,33,4.32,42,0,2.56,38.93,1,NONE,Night,2157,3,23.1,44,0
17309055,226224,217119,2024-02-27 06:32:45,Restock,3157,69,8.47,50,47,3.43,1.29,1,NONE,Morning,5897,4,10.4,55,1
94518390,588543,235212,2023-03-18 00:35:37,Transport,155,143,24.22,49,16,0.19,3.79,1,NONE,Afternoon,8267,4,14.4,29,0
30691708,152472,235212,2025-12-29 17:03:03,Place,3260,10,133.91,41,31,2.13,21.41,1,E005,Morning,8505,2,15.1,35,0
57298387,614554,203407,2024-03-05 06:23:05,Pick,383,76,138.88,71,39,0.94,40.92,1,NONE,Night,1629,3,24.7,56,0
74470283,261510,211550,2025-08-09 05:16:31,Transport,3405,180,70.98,86,48,1.46,51.13,1,NONE,Night,7114,3,16.6,42,0
76854619,505346,235198,2023-06-13 11:33:16,Pick,2800,183,0.48,91,43,2.05,55.39,0,NONE,Afternoon,9289,3,36.2,30,0
29099020,282464,203407,2024-09-26 07:08:54,Pick,1516,108,5.7,97,64,0.84,13.2,1,NONE,Afternoon,6237,3,23.6,27,0
59980218,541635,209294,2023-06-03 22:10:05,Pick,1752,160,122.66,71,61,0.14,26.38,1,NONE,Night,8588,3,9.8,57,0
57746281,249592,210770,2023-10-09 16:20:35,Sort,1066,158,52.19,52,0,0.33,45.23,1,NONE,Morning,6095,2,5.0,42,0
79863485,236348,212996,2024-05-10 11:02:24,Place,759,196,4.51,71,47,0.19,38.84,1,NONE,Night,7268,3,29.8,23,0
38878677,727093,240601,2025-11-15 01:22:18,Inspect,1135,86,12.08,30,2,0.25,63.89,1,LOW_BAT,Morning,6952,4,24.3,41,1
78737723,490884,249237,2024-01-08 13:43:08,Transport,3097,59,169.49,85,47,0.66,16.19,1,E005,Morning,7020,4,21.3,26,0
65465260,730237,242742,2025-07-06 19:33:02,Charge,921,175,65.52,62,47,1.61,1.63,1,E004,Afternoon,9647,3,30.8,32,0
78256376,261510,242742,2023-04-22 12:57:15,Sort,1575,94,53.27,33,0,1.64,5.3,1,NONE,Afternoon,4524,4,25.2,71,0
88768839,412182,241320,2023-11-02 20:54:40,Sort,2470,119,48.81,54,52,0.14,9.79,1,NONE,Morning,6599,5,33.5,88,0
48560421,726687,203407,2025-01-04 19:59:28,Pick,2866,131,290.64,44,35,0.19,64.54,1,NONE,Morning,9962,3,24.4,31,0
48897606,704010,211550,2024-07-23 09:34:13,Pick,1102,160,37.53,47,0,0.96,50.13,0,NONE,Morning,9837,4,14.5,73,0
81665907,554513,217505,2024-09-02 01:36:21,Pick,2922,194,8.05,24,0,0.27,66.52,0,E002,Morning,1038,1,6.3,48,0
80368101,747515,235198,2025-04-04 19:01:11,Place,638,73,93.99,21,0,0.8,67.81,1,NONE,Night,3659,5,15.5,77,0
88884039,353110,205969,2023-04-04 18:04:36,Pick,2587,68,15.61,47,0,0.22,39.96,1,E004,Night,1426,2,35.0,70,0
59538112,781738,240291,2025-04-25 16:38:57,Transport,403,175,1.02,44,0,0.39,13.6,1,E002,Morning,7008,4,36.0,78,0
67262951,631823,242742,2025-07-20 14:15:18,Place,3501,65,72.07,99,56,2.35,130.79,0,E001,Morning,7463,3,21.0,74,0
15320393,442918,237363,2023-12-13 05:03:57,Restock,368,129,57.23,41,1,0.56,8.63,1,E005,Morning,6680,3,11.8,33,0
50918763,749454,244872,2024-03-02 17:58:37,Idle,3229,125,36.29,46,10,1.62,2.23,1,NONE,Night,6371,5,22.1,29,0
32165414,429636,212996,2026-03-15 00:56:12,Charge,2740,87,15.4,93,53,2.85,90.76,1,TIMEOUT,Night,1890,4,33.4,38,0
86792342,524409,217505,2025-08-18 14:46:08,Charge,460,133,134.69,88,73,0.3,13.32,1,NONE,Morning,3333,4,23.1,46,0
21018985,349083,205969,2026-02-06 18:01:24,Pick,2791,144,18.85,24,0,1.02,8.41,1,NONE,Morning,2720,4,19.9,64,0
80060527,543485,208059,2026-01-15 18:59:23,Pick,1244,37,102.46,26,15,2.23,9.34,1,E003,Night,4481,4,8.3,41,2
85314990,666787,217505,2024-06-11 20:40:33,Place,3537,37,1.84,27,0,0.69,27.93,1,E004,Night,6430,4,7.6,21,0
70137244,699389,211550,2023-06-07 09:14:58,Inspect,3435,90,17.03,56,34,1.87,3.28,1,E002,Afternoon,6388,4,18.9,80,0
62188214,622954,232480,2023-10-05 22:29:51,Pick,3342,172,96.16,65,20,2.46,41.03,1,NONE,Afternoon,6542,3,24.9,26,0
72023666,550939,208059,2023-12-24 17:48:01,Place,2363,75,81.96,48,33,3.33,11.08,1,E005,Morning,4711,2,21.8,22,0
71724272,225817,242832,2025-10-12 04:20:29,Idle,3229,93,30.91,21,9,3.41,0.76,1,E003,Night,1157,3,13.7,72,1
32775369,281322,210830,2023-12-02 21:56:10,Place,1603,84,77.92,36,0,0.65,44.12,0,NONE,Morning,1560,4,11.9,30,0
71948941,345017,246274,2024-03-15 07:45:57,Inspect,221,158,5.42,69,40,3.08,22.09,1,NONE,Afternoon,1468,4,19.5,45,0
91159145,568604,219630,2025-11-01 04:33:59,Inspect,3105,28,55.28,49,6,0.28,37.34,1,NONE,Afternoon,1320,4,19.8,42,0
37588775,225777,222099,2023-07-18 21:03:48,Pick,181,120,181.4,29,0,1.63,5.8,1,E005,Night,3543,4,33.7,46,0
36342249,182922,239090,2025-03-17 22:55:50,Transport,2303,129,42.4,72,22,1.7,25.46,1,E003,Morning,4992,4,17.3,21,0
92056460,108924,210830,2024-11-01 18:07:10,Pick,1951,41,148.05,69,46,0.39,1.29,1,NONE,Morning,3483,2,12.3,26,0
89861219,592122,209263,2026-04-12 02:12:26,Place,1340,37,199.42,59,49,1.17,0.12,1,E001,Afternoon,5269,3,24.2,25,0
41300385,730237,206925,2024-08-18 02:43:15,Inspect,2664,141,85.49,95,38,2.74,12.08,1,NONE,Morning,9742,3,25.9,75,0
94331001,226224,206925,2024-09-25 19:42:23,Pick,983,5,133.67,87,69,0.83,2.74,0,NONE,Night,7014,4,39.3,54,0
78531969,688985,205969,2025-10-30 14:55:18,Inspect,3351,42,25.22,23,0,2.22,18.65,1,NONE,Morning,6949,4,28.5,21,0
84263306,412748,239090,2026-04-20 21:20:13,Restock,3065,99,112.79,92,46,3.37,40.07,1,NONE,Afternoon,9857,4,26.1,66,0
92203919,304218,227013,2025-04-28 20:45:46,Charge,3308,0,44.23,23,0,0.28,33.2,1,NONE,Morning,5521,3,25.2,53,0
88165781,361825,238978,2025-12-01 09:15:17,Place,3049,7,15.59,58,49,0.15,25.65,1,NONE,Afternoon,1704,4,13.2,42,0
52362302,261510,221982,2026-04-06 08:20:44,Pick,2978,126,72.24,92,64,1.0,5.44,1,NONE,Morning,8242,4,16.4,60,0
29500460,499072,207246,2025-06-12 09:34:11,Place,3306,133,18.93,98,90,0.43,46.49,1,NONE,Night,3519,4,10.5,38,0
84463077,187503,235321,2023-12-22 12:41:13,Pick,3307,190,42.02,21,0,0.39,13.17,1,NONE,Afternoon,8131,5,39.4,54,0
75959239,196966,220452,2025-02-19 21:14:02,Pick,2826,118,44.12,25,3,1.5,95.69,1,E005,Afternoon,6238,4,39.5,75,0
73795716,546062,205716,2023-10-15 04:44:21,Pick,2873,22,10.42,39,8,2.32,21.84,1,NONE,Afternoon,7001,4,35.4,55,0
14129657,537992,217119,2024-08-31 05:10:12,Charge,673,113,58.61,42,31,2.62,32.13,0,NONE,Morning,4130,3,34.0,80,0
96880573,599366,206937,2024-06-24 11:11:36,Pick,636,4,27.7,42,0,0.47,26.46,1,NONE,Morning,2335,5,34.5,23,1
20252473,345017,205969,2026-04-15 20:45:18,Place,1404,19,14.79,53,49,2.04,13.15,1,LOW_BAT,Afternoon,3658,3,7.4,50,0
62245396,590885,209263,2024-11-05 01:44:50,Charge,1323,43,86.24,45,0,2.54,20.0,1,NONE,Morning,8497,3,25.9,55,0
94690501,378959,246274,2026-03-12 08:15:58,Pick,1187,24,70.78,66,48,2.19,28.5,1,E002,Morning,3764,3,20.0,27,0
31788917,216929,249797,2025-09-09 16:39:30,Place,1079,194,90.36,88,59,1.68,23.28,1,LOW_BAT,Night,2181,4,30.0,72,0
56585955,745200,206536,2025-10-29 04:55:31,Pick,935,133,80.12,63,11,1.6,20.71,1,NONE,Morning,2935,3,28.1,39,0
85617230,544591,246274,2023-07-25 20:06:09,Pick,2049,117,5.72,46,7,2.75,41.96,1,NONE,Morning,8294,3,8.8,50,0
19153267,545558,206925,2025-07-31 18:54:57,Pick,2863,6,71.17,65,62,0.88,0.23,1,NONE,Afternoon,6548,3,24.8,47,1
53236852,697881,245938,2023-11-02 19:16:13,Pick,2919,27,9.28,69,33,0.73,62.18,1,NONE,Morning,9633,3,31.1,29,0
81552632,371961,217505,2024-12-03 07:29:52,Transport,457,23,10.19,91,58,0.3,4.61,0,NONE,Afternoon,6705,4,34.2,30,0
62035986,315601,221982,2024-08-14 03:58:20,Pick,1952,124,26.13,95,40,1.47,23.58,1,NONE,Night,4171,4,10.3,70,0
49837423,601328,206925,2023-11-12 20:38:31,Place,1730,152,227.92,42,9,2.36,8.35,1,E004,Afternoon,7361,5,19.7,68,0
67502393,704010,217505,2026-04-12 14:21:49,Charge,2880,122,105.34,93,34,1.88,9.16,1,NONE,Afternoon,2031,3,27.8,74,0
14661830,269402,211550,2025-11-30 12:48:45,Transport,3117,33,129.51,85,54,0.39,12.77,0,E004,Night,2193,3,21.5,86,0
41340008,781738,208059,2024-11-29 06:52:29,Place,1199,52,13.46,30,19,3.47,16.52,1,NONE,Morning,7813,4,28.1,73,0
89018067,745728,207246,2023-01-14 03:39:29,Inspect,2842,99,63.19,64,34,1.36,62.46,1,NONE,Night,2618,3,8.4,54,0
96864548,726687,209263,2023-10-04 13:36:28,Idle,2148,88,13.1,32,0,0.11,54.52,0,NONE,Morning,4854,4,23.9,38,0
59478690,502333,249797,2026-03-27 20:20:37,Transport,969,19,25.96,59,58,2.16,12.67,1,E002,Afternoon,9970,4,7.8,63,0
94050449,494990,240291,2024-05-05 22:31:39,Place,2023,85,47.68,23,0,0.13,31.51,1,E001,Morning,8914,1,20.3,35,0
66399808,491694,235212,2023-02-26 19:53:52,Pick,137,47,46.8,43,41,3.17,15.02,1,E001,Morning,3214,4,24.4,58,0
47698549,180325,216408,2024-12-13 18:24:37,Place,204,39,220.83,67,17,2.14,9.41,1,NONE,Afternoon,5455,5,14.8,84,0
92922080,152472,240601,2026-03-01 17:31:09,Transport,1495,175,12.91,44,14,1.22,28.66,1,NONE,Morning,6513,2,8.7,37,2
34298902,340277,209294,2024-11-13 00:42:07,Restock,3450,24,193.24,20,0,1.24,0.04,1,E003,Morning,7368,4,14.6,46,2
45304852,133671,212996,2024-06-23 22:02:38,Restock,2140,150,126.84,51,0,0.45,25.45,1,NONE,Morning,1784,3,37.9,65,0
75021179,161127,209263,2023-08-02 19:00:32,Pick,2420,10,52.05,63,14,1.53,94.15,1,E002,Morning,3727,3,37.6,80,0
88721849,369993,227013,2025-12-04 14:41:06,Restock,3078,37,55.78,81,57,1.81,57.49,1,E002,Afternoon,7657,2,11.4,37,0
27396743,516884,227751,2023-05-08 10:25:50,Idle,1618,177,72.86,30,0,0.62,67.44,1,TIMEOUT,Night,2040,2,8.8,75,0
99389631,601328,235659,2026-02-09 04:05:40,Charge,1906,42,9.48,58,30,2.41,48.1,1,NONE,Afternoon,2249,1,7.6,78,0
48754692,770285,209263,2023-09-28 08:26:50,Inspect,1012,11,38.87,35,0,1.18,40.27,1,NONE,Morning,8527,3,18.0,56,0
40510313,757265,222099,2023-06-18 00:13:08,Place,964,94,2.32,32,0,0.33,39.41,1,NONE,Afternoon,4597,3,5.5,38,0
21569433,337172,220452,2024-02-29 00:43:02,Place,3304,48,80.26,29,16,0.94,1.02,1,E004,Morning,9823,3,23.9,84,0
12455601,186751,235212,2023-01-07 00:46:32,Sort,2489,126,1.76,80,34,0.22,33.73,1,NONE,Afternoon,2983,5,27.2,53,0
60165548,330368,214068,2023-01-18 02:08:34,Pick,483,111,1.61,93,52,3.19,19.5,1,NONE,Morning,4790,2,22.4,35,1
64393409,666787,247949,2023-08-15 18:05:42,Charge,1451,116,27.32,73,27,1.67,72.16,1,E004,Morning,4840,4,22.0,46,0
18447040,249592,205716,2025-04-22 00:37:50,Idle,2783,8,36.26,50,40,3.36,116.58,1,E001,Afternoon,5326,5,18.8,49,0
91328289,667253,208994,2025-09-17 09:25:12,Sort,2972,56,9.76,95,65,2.19,33.51,1,NONE,Morning,9366,4,5.5,21,0
58950339,544591,240601,2023-10-29 05:40:38,Pick,2375,7,3.39,59,50,0.24,15.75,1,NONE,Afternoon,3288,3,30.6,88,0
14805007,522599,249237,2025-02-22 17:47:03,Charge,95,189,37.75,62,9,0.69,60.57,1,E004,Morning,3329,3,20.7,50,0
85723549,381129,242832,2024-03-03 07:23:13,Pick,1355,18,29.42,70,18,1.91,68.71,1,NONE,Morning,4719,3,7.1,57,0
27743485,206986,210770,2024-06-10 11:29:39,Sort,1514,167,2.67,72,38,0.13,7.33,1,NONE,Afternoon,2587,4,36.4,86,0
70560540,714743,245938,2024-02-12 05:46:15,Transport,664,174,54.25,59,52,2.18,166.64,1,TIMEOUT,Morning,6455,2,11.4,53,0
82934490,608835,242742,2025-12-19 23:53:31,Transport,1525,130,32.25,58,19,3.07,10.01,1,E002,Morning,1690,3,16.8,84,0
82868759,608049,227751,2024-09-14 09:14:27,Sort,1330,161,26.11,45,19,1.18,44.39,1,E005,Morning,1473,3,35.2,54,1
98707269,314889,220452,2024-09-07 14:11:24,Transport,2119,181,15.07,74,27,2.95,33.08,1,NONE,Night,2738,4,17.2,49,1
17797620,651206,247949,2025-11-11 12:23:42,Transport,1133,179,73.92,73,68,3.24,20.31,1,E005,Afternoon,3906,4,39.9,79,0
42841545,504424,209294,2025-03-10 05:29:07,Transport,1297,58,1.67,54,30,0.96,95.63,1,NONE,Afternoon,8045,3,25.0,24,0
42736407,476339,208059,2023-07-01 15:47:47,Transport,3129,153,238.23,76,55,1.7,2.61,1,NONE,Night,3552,4,21.2,56,0
43860843,275174,211550,2023-08-18 13:45:48,Charge,1453,59,1.14,31,0,1.17,3.1,1,NONE,Night,2885,1,15.9,34,0
31486467,304514,227751,2024-02-19 07:46:48,Idle,695,25,22.88,53,36,1.07,31.68,1,NONE,Afternoon,5807,3,23.8,81,0
31048200,537992,215159,2023-04-30 00:35:59,Pick,2648,61,12.02,98,39,0.13,94.4,1,NONE,Night,9565,4,14.1,47,1
96838878,631823,244872,2025-04-21 12:10:07,Place,952,188,117.31,78,23,0.88,0.99,1,LOW_BAT,Morning,2725,2,8.4,82,0
90898159,139423,235659,2024-08-25 07:53:48,Place,624,32,0.07,77,42,2.8,46.21,0,NONE,Morning,3583,4,8.3,57,0
71422193,388611,203407,2023-02-23 18:50:58,Pick,2752,116,1.55,89,79,3.16,29.31,1,TIMEOUT,Afternoon,6834,4,27.8,28,0
59947170,600081,235659,2024-05-01 23:13:19,Idle,865,27,76.39,68,55,1.1,22.72,1,NONE,Morning,3246,4,11.9,76,0
52807464,237080,205980,2025-10-06 06:05:47,Transport,35,94,74.83,73,72,0.22,25.86,1,NONE,Morning,4273,5,12.8,54,1
71388819,688985,209294,2026-01-07 23:24:30,Pick,377,181,168.58,58,12,2.65,7.32,1,NONE,Morning,8402,5,20.2,71,0
87611705,442918,246274,2026-03-15 13:54:17,Transport,2677,190,97.69,86,43,2.49,11.94,1,NONE,Afternoon,3609,4,18.1,82,0
48363580,727630,238978,2026-01-26 20:30:33,Place,935,171,100.84,76,57,1.06,27.56,1,NONE,Morning,6407,2,21.4,30,1
58389608,467675,245938,2025-01-08 21:17:02,Charge,1425,167,40.81,61,18,2.87,23.82,1,E004,Morning,5013,5,31.1,26,0
92090887,600081,249797,2026-02-01 10:52:42,Pick,1824,109,36.79,30,0,2.68,18.31,1,NONE,Afternoon,5110,4,28.7,79,0
92020069,546062,242742,2026-03-09 02:44:25,Pick,1005,7,41.96,84,36,0.41,2.13,1,NONE,Afternoon,9025,3,9.1,42,0
30691445,745200,240291,2025-02-11 12:12:57,Pick,689,132,64.89,46,41,1.76,12.42,1,NONE,Afternoon,2567,4,26.8,81,0
31492754,588019,221982,2024-05-17 06:47:47,Place,261,89,27.49,48,37,0.67,10.97,0,E001,Morning,4817,4,23.4,47,1
28385488,546062,237363,2026-03-20 18:28:58,Idle,274,47,55.47,29,0,0.67,9.96,1,E002,Afternoon,7385,4,38.6,39,0
12460455,427515,235659,2024-05-19 16:17:09,Transport,3294,140,18.54,37,15,1.37,44.15,0,NONE,Afternoon,4649,4,7.4,57,0
72500466,396874,215159,2023-07-22 07:38:48,Pick,3586,4,13.85,30,0,0.64,80.76,1,NONE,Afternoon,6642,4,34.6,84,0
48586462,608711,244872,2023-05-10 04:46:05,Transport,2307,30,133.7,27,0,2.92,22.26,1,E005,Morning,4780,3,13.9,72,0
12853938,516646,235212,2024-11-21 00:25:40,Transport,1644,88,27.12,21,16,1.61,27.95,1,NONE,Afternoon,9523,4,16.4,75,0
28384951,588019,222099,2023-02-13 02:29:00,Idle,2920,36,23.88,43,19,3.06,32.51,1,NONE,Afternoon,3737,4,19.1,81,0
57893772,462172,249237,2023-05-25 05:18:22,Pick,2995,133,19.02,80,37,1.96,28.56,1,NONE,Morning,9668,3,39.6,28,0
85215795,679477,241320,2023-10-25 07:36:50,Charge,1597,159,22.42,89,81,2.14,1.57,0,NONE,Morning,6013,3,39.4,79,0
69663494,546062,249237,2024-10-06 06:29:49,Transport,2662,135,50.15,38,0,2.04,45.45,1,E002,Morning,6408,4,24.0,59,1
57963123,137452,208059,2024-08-04 09:42:24,Transport,357,25,30.46,53,48,0.73,1.58,1,NONE,Night,3408,3,22.7,34,0
26780418,371360,246274,2024-09-13 14:47:41,Place,603,120,63.71,86,80,0.56,20.83,0,NONE,Afternoon,3519,1,15.8,76,0
35979726,631823,205716,2024-09-09 08:12:10,Pick,3047,187,49.03,76,44,1.12,44.46,1,E003,Morning,7467,2,20.0,88,0
80371761,514030,217119,2026-04-23 21:54:16,Pick,1849,185,20.22,92,78,2.38,12.98,1,E002,Night,9075,3,37.4,31,0
79621649,384122,207246,2023-09-22 13:43:11,Sort,2936,32,9.67,53,15,3.04,54.24,1,NONE,Afternoon,6079,2,14.1,85,0
88136135,361825,208994,2024-07-30 10:35:49,Transport,2048,41,33.6,33,10,0.62,4.36,1,E005,Afternoon,2574,5,18.5,49,0
57419683,516646,212996,2025-01-15 04:07:14,Transport,429,35,34.21,31,15,0.38,5.08,1,NONE,Night,7983,4,29.6,27,0
34575738,494990,247949,2023-11-30 02:49:40,Transport,576,52,10.19,76,26,2.98,1.63,1,NONE,Afternoon,6412,3,26.2,78,0
55251522,171328,206536,2023-08-09 08:18:44,Pick,1922,181,174.89,22,13,1.32,0.1,1,NONE,Afternoon,9070,3,6.6,55,0
90659755,476339,232480,2023-02-26 17:33:14,Place,411,15,19.42,56,27,0.96,36.84,1,NONE,Afternoon,2605,3,22.5,26,0
26271080,196966,210770,2024-02-01 16:08:45,Transport,3045,111,7.97,48,38,0.13,58.64,0,E003,Night,2019,2,10.8,52,0
86224104,666787,246274,2023-11-06 01:53:44,Pick,954,187,69.14,93,85,0.78,43.73,1,E005,Night,5155,3,36.7,86,0
99569370,320932,215159,2023-08-26 23:35:11,Inspect,2506,165,20.75,99,87,0.24,84.24,1,NONE,Afternoon,4608,1,37.5,21,0
83787207,381129,239090,2023-11-26 20:38:36,Pick,947,90,74.22,58,43,2.45,76.52,1,E002,Night,2385,4,27.2,88,3
69311625,319485,209263,2025-04-27 03:25:49,Charge,2789,107,49.23,66,42,0.33,1.11,1,NONE,Morning,6582,1,39.1,80,0
46827850,264294,210830,2025-10-03 06:21:58,Place,1006,80,9.37,50,22,2.66,7.74,1,E005,Afternoon,9914,3,21.6,45,0
86934114,315601,232480,2024-09-20 03:39:07,Sort,1864,133,18.13,82,74,2.43,65.22,1,NONE,Night,7201,4,36.6,74,0
24472882,733628,207246,2023-03-22 21:53:38,Sort,916,197,23.83,43,41,0.21,27.12,1,E001,Morning,2525,3,9.5,45,0
78375909,600081,241320,2025-06-14 02:22:28,Place,3152,116,34.66,79,74,3.47,62.33,1,TIMEOUT,Night,5803,3,32.8,56,0
46151276,782666,209294,2023-07-04 19:53:07,Transport,1973,85,10.79,92,55,3.43,9.42,1,NONE,Afternoon,6406,4,18.4,85,0
55264047,621297,205969,2023-03-11 14:43:50,Restock,1885,180,45.75,33,0,3.32,26.7,1,NONE,Afternoon,8148,5,16.5,37,0
51687510,412182,244872,2024-11-22 05:57:36,Transport,1066,66,64.33,38,37,0.94,28.66,1,E001,Night,3644,3,12.8,77,1
10875842,614554,206925,2024-01-15 04:34:52,Pick,666,12,108.02,50,48,2.37,29.13,1,NONE,Afternoon,6057,3,23.0,42,0
98799165,493436,242832,2023-04-21 22:15:02,Idle,2780,41,164.04,86,40,1.62,8.28,1,NONE,Morning,9328,4,9.4,45,0
70000317,337172,240601,2023-03-07 04:49:54,Place,201,130,2.65,71,28,1.23,30.06,1,NONE,Night,3949,3,6.5,54,0
64002317,714743,222099,2024-12-15 09:18:08,Pick,198,87,122.26,35,0,1.54,106.77,1,NONE,Night,9206,1,32.8,36,1
19066988,356102,232907,2024-05-23 17:57:49,Sort,2363,178,51.13,49,39,2.47,41.86,1,E005,Morning,1915,1,8.3,26,0
80092648,522599,227057,2025-09-01 16:10:51,Restock,2241,137,10.83,71,20,0.47,43.35,1,NONE,Morning,8754,4,9.8,31,0
96531852,400861,219630,2023-02-19 02:58:53,Pick,1186,114,160.07,97,60,1.61,129.36,1,E004,Morning,4868,2,22.5,79,0
83317958,337172,235659,2024-05-24 23:06:22,Place,2783,182,29.19,56,47,3.28,25.31,1,NONE,Morning,6454,4,22.1,49,0
32433846,545558,238978,2023-06-28 07:55:49,Pick,223,148,50.19,25,19,2.18,6.73,1,NONE,Morning,5292,4,15.6,72,0
26327190,281322,225896,2023-02-20 01:55:33,Inspect,1579,38,98.7,28,0,3.22,17.41,1,LOW_BAT,Afternoon,4385,4,16.7,22,0
43059966,534072,221982,2024-07-16 10:22:19,Sort,3265,141,8.01,22,0,0.19,25.75,1,NONE,Morning,5660,3,14.3,62,0
12034206,608049,206536,2025-06-12 13:48:40,Inspect,1156,138,116.6,30,0,2.03,2.64,1,NONE,Afternoon,6870,4,22.9,53,0
59640348,339282,240601,2023-07-11 12:52:15,Pick,2826,187,37.73,53,18,2.47,14.33,1,E002,Afternoon,2131,3,10.5,32,0
51241079,697881,232907,2025-10-21 05:20:16,Pick,1098,1,64.39,42,12,1.25,10.36,1,NONE,Afternoon,1766,5,39.5,33,0
55235301,398411,210770,2024-09-22 19:21:29,Transport,841,32,17.41,44,3,0.52,16.42,1,E002,Morning,3932,2,13.0,23,0
99099044,448730,235198,2024-08-07 06:47:10,Pick,1186,160,10.2,81,74,0.41,40.79,1,NONE,Afternoon,1096,3,34.5,47,0
68963314,213652,242832,2026-01-27 01:00:05,Pick,1052,192,11.99,58,37,1.94,15.85,1,NONE,Night,9832,4,38.1,42,0
47517388,398411,240601,2024-02-05 06:20:42,Pick,431,56,21.55,78,73,0.75,20.11,1,LOW_BAT,Afternoon,5375,3,15.3,36,0
80510284,511675,208994,2023-09-01 16:41:39,Charge,3276,191,38.32,63,13,0.27,14.33,1,NONE,Night,2757,4,10.5,74,0
43276397,353245,232480,2025-08-14 02:40:59,Charge,2096,7,58.48,36,0,2.92,10.45,1,E005,Afternoon,4455,3,29.9,29,0
78187955,320932,210830,2023-05-11 08:07:51,Idle,3462,140,34.2,95,49,2.84,13.99,1,NONE,Night,8555,3,27.7,21,0
93947444,378959,206937,2025-11-26 11:14:33,Pick,2248,78,59.89,58,29,2.64,0.22,1,NONE,Afternoon,8788,3,10.6,73,0
91727703,621297,232480,2025-09-30 12:52:16,Idle,3214,128,76.42,86,31,1.96,50.9,1,NONE,Night,5246,5,34.0,36,0
56699497,356102,217505,2026-04-03 00:26:42,Transport,1408,178,169.8,27,0,1.86,19.53,1,NONE,Night,7444,4,36.4,62,0
